Age,Year,Population
75,2004,36178
76,2004,36922
77,2004,35165
78,2004,35070
79,2004,34806
80,2004,33840
81,2004,32600
82,2004,31248
83,2004,31713
84,2004,30867
85,2004,23384
86,2004,21019
87,2004,19253
88,2004,16633
89,2004,14229
90,2004,12368
91,2004,10314
92,2004,8521
93,2004,6458
94,2004,4888
95,2004,3686
96,2004,2603
97,2004,1773
98,2004,1197
99,2004,745
100,2004,455
101,2004,301
102,2004,153
103,2004,87
104,2004,46
105,2004,19
106,2004,17
107,2004,3
108,2004,1
109,2004,3
0,2005,49420
1,2005,49715
2,2005,49157
3,2005,47890
4,2005,45623
5,2005,45300
6,2005,44601
7,2005,44781
8,2005,45507
9,2005,48037
10,2005,51557
11,2005,56266
12,2005,58713
13,2005,61254
14,2005,62454
15,2005,63365
16,2005,59862
17,2005,58263
18,2005,55558
19,2005,54249
20,2005,52925
21,2005,50992
22,2005,50449
23,2005,51267
24,2005,52147
25,2005,53839
26,2005,53395
27,2005,52071
28,2005,53161
29,2005,54553
30,2005,57300
31,2005,60162
32,2005,59903
33,2005,61118
34,2005,61473
35,2005,60077
36,2005,59219
37,2005,62280
38,2005,65296
39,2005,66053
40,2005,66300
41,2005,66635
42,2005,61586
43,2005,59193
44,2005,57496
45,2005,57107
46,2005,57221
47,2005,57238
48,2005,58463
49,2005,58047
50,2005,57814
51,2005,56558
52,2005,57788
53,2005,57628
54,2005,57131
55,2005,59272
56,2005,61763
57,2005,63898
58,2005,64277
59,2005,64734
60,2005,63726
61,2005,62327
62,2005,58496
63,2005,53074
64,2005,47304
65,2005,44838
66,2005,45220
67,2005,43382
68,2005,41184
69,2005,40138
70,2005,37792
71,2005,37082
72,2005,36026
73,2005,37188
74,2005,36719
75,2005,37075
76,2005,35363
77,2005,35882
78,2005,34129
79,2005,33861
80,2005,33447
81,2005,32371
82,2005,30970
83,2005,29376
84,2005,29656
85,2005,28568
86,2005,21400
87,2005,18959
88,2005,17113
89,2005,14545
90,2005,12202
91,2005,10428
92,2005,8475
93,2005,6822
94,2005,5097
95,2005,3751
96,2005,2761
97,2005,1895
98,2005,1221
99,2005,801
100,2005,492
101,2005,271
102,2005,176
103,2005,87
104,2005,56
105,2005,34
106,2005,9
107,2005,9
108,2005,1
109,2005,0
0,2006,51594
1,2006,50183
2,2006,50166
3,2006,49522
4,2006,48250
5,2006,45947
6,2006,45688
7,2006,44906
8,2006,45115
9,2006,45874
10,2006,48413
11,2006,51954
12,2006,56659
13,2006,59086
14,2006,61607
15,2006,62779
16,2006,63745
17,2006,60236
18,2006,58707
19,2006,56078
20,2006,54885
21,2006,53656
22,2006,51905
23,2006,51416
24,2006,52218
25,2006,53103
26,2006,54747
27,2006,54002
28,2006,52755
29,2006,53818
30,2006,55110
31,2006,57826
32,2006,60629
33,2006,60402
34,2006,61559
35,2006,61856
36,2006,60502
37,2006,59613
38,2006,62573
39,2006,65594
40,2006,66284
41,2006,66506
42,2006,66836
43,2006,61852
44,2006,59397
45,2006,57644
46,2006,57251
47,2006,57346
48,2006,57309
49,2006,58490
50,2006,58064
51,2006,57802
52,2006,56487
53,2006,57748
54,2006,57479
55,2006,57064
56,2006,59161
57,2006,61592
58,2006,63711
59,2006,64040
60,2006,64440
61,2006,63399
62,2006,62007
63,2006,58149
64,2006,52780
65,2006,46913
66,2006,44503
67,2006,44884
68,2006,42971
69,2006,40795
70,2006,39663
71,2006,37297
72,2006,36518
73,2006,35447
74,2006,36475
75,2006,35997
76,2006,36240
77,2006,34453
78,2006,34804
79,2006,33013
80,2006,32560
81,2006,32010
82,2006,30783
83,2006,29224
84,2006,27414
85,2006,27394
86,2006,26186
87,2006,19385
88,2006,16904
89,2006,14906
90,2006,12545
91,2006,10284
92,2006,8544
93,2006,6839
94,2006,5386
95,2006,3841
96,2006,2738
97,2006,1979
98,2006,1330
99,2006,805
100,2006,515
101,2006,299
102,2006,154
103,2006,104
104,2006,48
105,2006,35
106,2006,20
107,2006,6
108,2006,5
109,2006,0
0,2007,52330
1,2007,52289
2,2007,50657
3,2007,50530
4,2007,49905
5,2007,48602
6,2007,46305
7,2007,46055
8,2007,45254
9,2007,45491
10,2007,46243
11,2007,48787
12,2007,52318
13,2007,56951
14,2007,59441
15,2007,61920
16,2007,63142
17,2007,64114
18,2007,60769
19,2007,59335
20,2007,56716
21,2007,55506
22,2007,54471
23,2007,52961
24,2007,52501
25,2007,53236
26,2007,54025
27,2007,55542
28,2007,54729
29,2007,53376
30,2007,54435
31,2007,55751
32,2007,58372
33,2007,61178
34,2007,60879
35,2007,62024
36,2007,62285
37,2007,60876
38,2007,59944
39,2007,62856
40,2007,65822
41,2007,66509
42,2007,66737
43,2007,67013
44,2007,62016
45,2007,59570
46,2007,57789
47,2007,57356
48,2007,57450
49,2007,57389
50,2007,58480
51,2007,58108
52,2007,57795
53,2007,56437
54,2007,57687
55,2007,57426
56,2007,56949
57,2007,59062
58,2007,61418
59,2007,63483
60,2007,63770
61,2007,64182
62,2007,63097
63,2007,61671
64,2007,57793
65,2007,52357
66,2007,46490
67,2007,44136
68,2007,44458
69,2007,42548
70,2007,40310
71,2007,39174
72,2007,36747
73,2007,35904
74,2007,34836
75,2007,35716
76,2007,35157
77,2007,35258
78,2007,33415
79,2007,33603
80,2007,31751
81,2007,31106
82,2007,30405
83,2007,28979
84,2007,27401
85,2007,25301
86,2007,25072
87,2007,23581
88,2007,17224
89,2007,14677
90,2007,12822
91,2007,10564
92,2007,8487
93,2007,6780
94,2007,5323
95,2007,4090
96,2007,2810
97,2007,1941
98,2007,1338
99,2007,902
100,2007,509
101,2007,330
102,2007,178
103,2007,92
104,2007,63
105,2007,27
106,2007,17
107,2007,11
108,2007,4
109,2007,1
0,2008,53136
1,2008,53001
2,2008,52823
3,2008,51118
4,2008,50917
5,2008,50307
6,2008,48980
7,2008,46707
8,2008,46412
9,2008,45652
10,2008,45870
11,2008,46630
12,2008,49159
13,2008,52682
14,2008,57340
15,2008,59830
16,2008,62322
17,2008,63608
18,2008,64637
19,2008,61280
20,2008,59884
21,2008,57330
22,2008,56537
23,2008,55603
24,2008,54175
25,2008,53563
26,2008,54214
27,2008,54854
28,2008,56477
29,2008,55459
30,2008,54151
31,2008,55219
32,2008,56382
33,2008,59025
34,2008,61836
35,2008,61407
36,2008,62605
37,2008,62705
38,2008,61296
39,2008,60308
40,2008,63172
41,2008,66141
42,2008,66792
43,2008,66964
44,2008,67187
45,2008,62226
46,2008,59772
47,2008,57926
48,2008,57509
49,2008,57523
50,2008,57437
51,2008,58505
52,2008,58083
53,2008,57760
54,2008,56377
55,2008,57605
56,2008,57294
57,2008,56800
58,2008,58924
59,2008,61228
60,2008,63248
61,2008,63509
62,2008,63902
63,2008,62781
64,2008,61285
65,2008,57385
66,2008,51966
67,2008,46062
68,2008,43746
69,2008,43959
70,2008,42081
71,2008,39838
72,2008,38634
73,2008,36203
74,2008,35276
75,2008,34168
76,2008,34922
77,2008,34270
78,2008,34241
79,2008,32363
80,2008,32370
81,2008,30362
82,2008,29640
83,2008,28670
84,2008,27148
85,2008,25385
86,2008,23095
87,2008,22693
88,2008,20976
89,2008,15100
90,2008,12544
91,2008,10731
92,2008,8643
93,2008,6800
94,2008,5352
95,2008,4081
96,2008,2994
97,2008,2021
98,2008,1332
99,2008,885
100,2008,580
101,2008,314
102,2008,192
103,2008,102
104,2008,55
105,2008,33
106,2008,15
107,2008,8
108,2008,9
109,2008,2
0,2009,54400
1,2009,53714
2,2009,53495
3,2009,53263
4,2009,51524
5,2009,51321
6,2009,50719
7,2009,49372
8,2009,47097
9,2009,46851
10,2009,46035
11,2009,46236
12,2009,47085
13,2009,49578
14,2009,53114
15,2009,57765
16,2009,60344
17,2009,62833
18,2009,64254
19,2009,65326
20,2009,61986
21,2009,60734
22,2009,58389
23,2009,57893
24,2009,56946
25,2009,55401
26,2009,54699
27,2009,55273
28,2009,55608
29,2009,57498
30,2009,56329
31,2009,54956
32,2009,55964
33,2009,57034
34,2009,59643
35,2009,62425
36,2009,61895
37,2009,63045
38,2009,63138
39,2009,61754
40,2009,60716
41,2009,63555
42,2009,66507
43,2009,67075
44,2009,67277
45,2009,67405
46,2009,62377
47,2009,59926
48,2009,58047
49,2009,57615
50,2009,57615
51,2009,57494
52,2009,58528
53,2009,58044
54,2009,57709
55,2009,56310
56,2009,57520
57,2009,57182
58,2009,56643
59,2009,58703
60,2009,61033
61,2009,63058
62,2009,63248
63,2009,63555
64,2009,62421
65,2009,60871
66,2009,56974
67,2009,51573
68,2009,45647
69,2009,43352
70,2009,43442
71,2009,41589
72,2009,39269
73,2009,38000
74,2009,35574
75,2009,34583
76,2009,33445
77,2009,34095
78,2009,33353
79,2009,33167
80,2009,31179
81,2009,31064
82,2009,28954
83,2009,28081
84,2009,26892
85,2009,25185
86,2009,23310
87,2009,20958
88,2009,20274
89,2009,18433
90,2009,13011
91,2009,10669
92,2009,8940
93,2009,6984
94,2009,5284
95,2009,4124
96,2009,3058
97,2009,2172
98,2009,1404
99,2009,873
100,2009,583
101,2009,384
102,2009,198
103,2009,104
104,2009,56
105,2009,30
106,2009,12
107,2009,9
108,2009,3
109,2009,6
0,2010,56414
1,2010,55057
2,2010,54111
3,2010,53710
4,2010,53565
5,2010,51764
6,2010,51557
7,2010,50945
8,2010,49578
9,2010,47365
10,2010,47101
11,2010,46349
12,2010,46500
13,2010,47367
14,2010,49864
15,2010,53413
16,2010,58130
17,2010,60745
18,2010,63385
19,2010,64758
20,2010,65878
21,2010,62648
22,2010,61738
23,2010,59627
24,2010,59124
25,2010,58057
26,2010,56485
27,2010,55645
28,2010,56155
29,2010,56357
30,2010,58206
31,2010,56937
32,2010,55490
33,2010,56357
34,2010,57487
35,2010,60080
36,2010,62798
37,2010,62199
38,2010,63368
39,2010,63453
40,2010,62050
41,2010,60897
42,2010,63813
43,2010,66689
44,2010,67190
45,2010,67397
46,2010,67557
47,2010,62465
48,2010,60005
49,2010,58090
50,2010,57631
51,2010,57612
52,2010,57454
53,2010,58476
54,2010,57972
55,2010,57660
56,2010,56220
57,2010,57412
58,2010,56996
59,2010,56454
60,2010,58446
61,2010,60780
62,2010,62781
63,2010,62921
64,2010,63123
65,2010,61967
66,2010,60397
67,2010,56525
68,2010,51075
69,2010,45165
70,2010,42854
71,2010,42918
72,2010,41063
73,2010,38634
74,2010,37313
75,2010,34872
76,2010,33836
77,2010,32609
78,2010,33130
79,2010,32286
80,2010,32002
81,2010,29916
82,2010,29598
83,2010,27384
84,2010,26346
85,2010,25033
86,2010,23171
87,2010,21162
88,2010,18703
89,2010,17831
90,2010,15942
91,2010,10947
92,2010,8822
93,2010,7228
94,2010,5445
95,2010,4044
96,2010,3090
97,2010,2237
98,2010,1542
99,2010,967
100,2010,583
101,2010,357
102,2010,245
103,2010,120
104,2010,53
105,2010,26
106,2010,12
107,2010,7
108,2010,6
109,2010,1
0,2011,54755
1,2011,57043
2,2011,55477
3,2011,54473
4,2011,53996
5,2011,53828
6,2011,52021
7,2011,51811
8,2011,51183
9,2011,49846
10,2011,47615
11,2011,47407
12,2011,46598
13,2011,46818
14,2011,47621
15,2011,50230
16,2011,53825
17,2011,58532
18,2011,61214
19,2011,63807
20,2011,65190
21,2011,66300
22,2011,63330
23,2011,62588
24,2011,60565
25,2011,59907
26,2011,58875
27,2011,57169
28,2011,56368
29,2011,56895
30,2011,56991
31,2011,58784
32,2011,57484
33,2011,55943
34,2011,56869
35,2011,57914
36,2011,60492
37,2011,63203
38,2011,62579
39,2011,63647
40,2011,63717
41,2011,62323
42,2011,61184
43,2011,64029
44,2011,66867
45,2011,67383
46,2011,67526
47,2011,67616
48,2011,62534
49,2011,60118
50,2011,58097
51,2011,57662
52,2011,57601
53,2011,57444
54,2011,58402
55,2011,57909
56,2011,57518
57,2011,56121
58,2011,57257
59,2011,56852
60,2011,56247
61,2011,58247
62,2011,60513
63,2011,62452
64,2011,62570
65,2011,62719
66,2011,61545
67,2011,59921
68,2011,56063
69,2011,50564
70,2011,44680
71,2011,42315
72,2011,42312
73,2011,40446
74,2011,37969
75,2011,36612
76,2011,34102
77,2011,33054
78,2011,31753
79,2011,32099
80,2011,31144
81,2011,30710
82,2011,28469
83,2011,28005
84,2011,25771
85,2011,24540
86,2011,23001
87,2011,21063
88,2011,18898
89,2011,16495
90,2011,15405
91,2011,13544
92,2011,9088
93,2011,7101
94,2011,5721
95,2011,4163
96,2011,2996
97,2011,2277
98,2011,1551
99,2011,1049
100,2011,638
101,2011,372
102,2011,195
103,2011,150
104,2011,76
105,2011,33
106,2011,16
107,2011,6
108,2011,3
109,2011,3
0,2012,55178
1,2012,55393
2,2012,57511
3,2012,55905
4,2012,54873
5,2012,54410
6,2012,54185
7,2012,52405
8,2012,52131
9,2012,51555
10,2012,50220
11,2012,48075
12,2012,47861
13,2012,46960
14,2012,47201
15,2012,47980
16,2012,50709
17,2012,54332
18,2012,59099
19,2012,61717
20,2012,64395
21,2012,65817
22,2012,67221
23,2012,64449
24,2012,63697
25,2012,61637
26,2012,60870
27,2012,59677
28,2012,57906
29,2012,57116
30,2012,57677
31,2012,57596
32,2012,59375
33,2012,58088
34,2012,56514
35,2012,57317
36,2012,58371
37,2012,60851
38,2012,63619
39,2012,62929
40,2012,63972
41,2012,64001
42,2012,62574
43,2012,61425
44,2012,64225
45,2012,67024
46,2012,67516
47,2012,67631
48,2012,67668
49,2012,62612
50,2012,60116
51,2012,58125
52,2012,57685
53,2012,57580
54,2012,57402
55,2012,58337
56,2012,57850
57,2012,57396
58,2012,56007
59,2012,57121
60,2012,56664
61,2012,56019
62,2012,58024
63,2012,60160
64,2012,62107
65,2012,62141
66,2012,62244
67,2012,61071
68,2012,59386
69,2012,55433
70,2012,50055
71,2012,44120
72,2012,41765
73,2012,41605
74,2012,39775
75,2012,37239
76,2012,35795
77,2012,33279
78,2012,32109
79,2012,30789
80,2012,30927
81,2012,29872
82,2012,29328
83,2012,26927
84,2012,26308
85,2012,23950
86,2012,22520
87,2012,20897
88,2012,18798
89,2012,16574
90,2012,14174
91,2012,13089
92,2012,11211
93,2012,7342
94,2012,5491
95,2012,4342
96,2012,3067
97,2012,2136
98,2012,1570
99,2012,1035
100,2012,701
101,2012,397
102,2012,213
103,2012,101
104,2012,69
105,2012,43
106,2012,19
107,2012,10
108,2012,4
109,2012,1
0,2013,55359
1,2013,55884
2,2013,55839
3,2013,58024
4,2013,56419
5,2013,55491
6,2013,55037
7,2013,54800
8,2013,53099
9,2013,52791
10,2013,52180
11,2013,50890
12,2013,48649
13,2013,48492
14,2013,47590
15,2013,47892
16,2013,48753
17,2013,51433
18,2013,55043
19,2013,59713
20,2013,62395
21,2013,65043
22,2013,66677
23,2013,68255
24,2013,65582
25,2013,64809
26,2013,62631
27,2013,61849
28,2013,60426
29,2013,58779
30,2013,57818
31,2013,58314
32,2013,58205
33,2013,60080
34,2013,58617
35,2013,57076
36,2013,57808
37,2013,58812
38,2013,61303
39,2013,64028
40,2013,63266
41,2013,64348
42,2013,64301
43,2013,62909
44,2013,61686
45,2013,64499
46,2013,67194
47,2013,67673
48,2013,67767
49,2013,67787
50,2013,62710
51,2013,60144
52,2013,58159
53,2013,57698
54,2013,57520
55,2013,57362
56,2013,58251
57,2013,57754
58,2013,57287
59,2013,55851
60,2013,56948
61,2013,56463
62,2013,55800
63,2013,57736
64,2013,59809
65,2013,61696
66,2013,61651
67,2013,61772
68,2013,60511
69,2013,58815
70,2013,54841
71,2013,49460
72,2013,43600
73,2013,41126
74,2013,40923
75,2013,39037
76,2013,36458
77,2013,34926
78,2013,32359
79,2013,31152
80,2013,29662
81,2013,29645
82,2013,28518
83,2013,27813
84,2013,25315
85,2013,24518
86,2013,22105
87,2013,20519
88,2013,18811
89,2013,16531
90,2013,14372
91,2013,12023
92,2013,10808
93,2013,9142
94,2013,5829
95,2013,4255
96,2013,3219
97,2013,2211
98,2013,1461
99,2013,1036
100,2013,652
101,2013,428
102,2013,239
103,2013,130
104,2013,55
105,2013,36
106,2013,18
107,2013,10
108,2013,6
109,2013,4
0,2014,56296
1,2014,56083
2,2014,56582
3,2014,56429
4,2014,58583
5,2014,57024
6,2014,56106
7,2014,55641
8,2014,55404
9,2014,53684
10,2014,53364
11,2014,52753
12,2014,51450
13,2014,49199
14,2014,49078
15,2014,48184
16,2014,48627
17,2014,49442
18,2014,52155
19,2014,55773
20,2014,60532
21,2014,63057
22,2014,65991
23,2014,67789
24,2014,69577
25,2014,66754
26,2014,65984
27,2014,63617
28,2014,62807
29,2014,61355
30,2014,59655
31,2014,58615
32,2014,59039
33,2014,58930
34,2014,60779
35,2014,59182
36,2014,57655
37,2014,58375
38,2014,59288
39,2014,61759
40,2014,64433
41,2014,63611
42,2014,64725
43,2014,64606
44,2014,63174
45,2014,61929
46,2014,64715
47,2014,67340
48,2014,67767
49,2014,67910
50,2014,67926
51,2014,62789
52,2014,60156
53,2014,58213
54,2014,57682
55,2014,57503
56,2014,57346
57,2014,58147
58,2014,57649
59,2014,57107
60,2014,55667
61,2014,56743
62,2014,56217
63,2014,55543
64,2014,57420
65,2014,59441
66,2014,61215
67,2014,61133
68,2014,61237
69,2014,59923
70,2014,58208
71,2014,54188
72,2014,48852
73,2014,42977
74,2014,40451
75,2014,40182
76,2014,38288
77,2014,35612
78,2014,34030
79,2014,31428
80,2014,30146
81,2014,28580
82,2014,28325
83,2014,27109
84,2014,26168
85,2014,23634
86,2014,22602
87,2014,20201
88,2014,18484
89,2014,16700
90,2014,14459
91,2014,12301
92,2014,10043
93,2014,8808
94,2014,7258
95,2014,4510
96,2014,3219
97,2014,2327
98,2014,1548
99,2014,981
100,2014,690
101,2014,405
102,2014,247
103,2014,142
104,2014,74
105,2014,29
106,2014,21
107,2014,10
108,2014,8
109,2014,2
0,2015,55884
1,2015,57292
2,2015,56834
3,2015,57297
4,2015,57127
5,2015,59253
6,2015,57748
7,2015,56851
8,2015,56272
9,2015,56038
10,2015,54402
11,2015,53989
12,2015,53410
13,2015,52088
14,2015,49783
15,2015,49781
16,2015,48995
17,2015,49443
18,2015,50346
19,2015,52885
20,2015,56630
21,2015,61405
22,2015,64097
23,2015,67142
24,2015,68976
25,2015,70649
26,2015,67776
27,2015,66894
28,2015,64532
29,2015,63579
30,2015,62224
31,2015,60279
32,2015,59298
33,2015,59740
34,2015,59524
35,2015,61427
36,2015,59759
37,2015,58154
38,2015,58845
39,2015,59722
40,2015,62161
41,2015,64873
42,2015,64000
43,2015,65084
44,2015,64958
45,2015,63449
46,2015,62199
47,2015,64912
48,2015,67560
49,2015,67902
50,2015,68054
51,2015,67992
52,2015,62839
53,2015,60211
54,2015,58199
55,2015,57680
56,2015,57448
57,2015,57264
58,2015,58030
59,2015,57481
60,2015,56940
61,2015,55469
62,2015,56481
63,2015,55919
64,2015,55248
65,2015,57082
66,2015,58999
67,2015,60737
68,2015,60604
69,2015,60634
70,2015,59271
71,2015,57521
72,2015,53430
73,2015,48179
74,2015,42271
75,2015,39688
76,2015,39364
77,2015,37380
78,2015,34674
79,2015,33077
80,2015,30374
81,2015,28936
82,2015,27332
83,2015,26833
84,2015,25534
85,2015,24417
86,2015,21879
87,2015,20613
88,2015,18282
89,2015,16390
90,2015,14551
91,2015,12362
92,2015,10209
93,2015,8161
94,2015,6975
95,2015,5612
96,2015,3375
97,2015,2321
98,2015,1620
99,2015,1060
100,2015,617
101,2015,408
102,2015,233
103,2015,159
104,2015,80
105,2015,51
106,2015,14
107,2015,6
108,2015,5
109,2015,6
0,2016,58018
1,2016,57216
2,2016,58348
3,2016,57775
4,2016,58292
5,2016,58092
6,2016,60258
7,2016,58604
8,2016,57759
9,2016,57139
10,2016,56862
11,2016,55212
12,2016,54752
13,2016,54149
14,2016,52856
15,2016,50526
16,2016,50694
17,2016,49977
18,2016,50542
19,2016,51298
20,2016,54032
21,2016,57679
22,2016,62872
23,2016,65697
24,2016,68878
25,2016,70528
26,2016,72240
27,2016,69341
28,2016,68358
29,2016,66003
30,2016,64938
31,2016,63471
32,2016,61455
33,2016,60386
34,2016,60605
35,2016,60418
36,2016,62364
37,2016,60532
38,2016,58908
39,2016,59506
40,2016,60254
41,2016,62680
42,2016,65474
43,2016,64495
44,2016,65508
45,2016,65359
46,2016,63848
47,2016,62537
48,2016,65200
49,2016,67775
50,2016,68104
51,2016,68254
52,2016,68150
53,2016,62962
54,2016,60348
55,2016,58257
56,2016,57719
57,2016,57402
58,2016,57272
59,2016,57956
60,2016,57313
61,2016,56770
62,2016,55296
63,2016,56247
64,2016,55634
65,2016,54935
66,2016,56687
67,2016,58548
68,2016,60230
69,2016,60092
70,2016,60001
71,2016,58592
72,2016,56713
73,2016,52612
74,2016,47420
75,2016,41544
76,2016,38911
77,2016,38487
78,2016,36460
79,2016,33616
80,2016,31957
81,2016,29228
82,2016,27678
83,2016,25973
84,2016,25277
85,2016,23865
86,2016,22556
87,2016,20009
88,2016,18545
89,2016,16329
90,2016,14225
91,2016,12339
92,2016,10356
93,2016,8330
94,2016,6445
95,2016,5424
96,2016,4191
97,2016,2457
98,2016,1602
99,2016,1129
100,2016,721
101,2016,394
102,2016,239
103,2016,127
104,2016,80
105,2016,45
106,2016,27
107,2016,5
108,2016,3
109,2016,3
0,2017,56715
1,2017,59444
2,2017,58123
3,2017,59233
4,2017,58684
5,2017,59279
6,2017,58916
7,2017,61077
8,2017,59410
9,2017,58612
10,2017,57936
11,2017,57688
12,2017,55943
13,2017,55436
14,2017,54893
15,2017,53557
16,2017,51353
17,2017,51508
18,2017,51083
19,2017,51275
20,2017,52151
21,2017,54920
22,2017,58872
23,2017,64263
24,2017,67178
25,2017,70320
26,2017,72030
27,2017,73732
28,2017,70759
29,2017,69794
30,2017,67193
31,2017,66138
32,2017,64686
33,2017,62531
34,2017,61410
35,2017,61495
36,2017,61178
37,2017,63145
38,2017,61249
39,2017,59582
40,2017,60163
41,2017,60791
42,2017,63208
43,2017,65995
44,2017,64867
45,2017,65858
46,2017,65698
47,2017,64129
48,2017,62766
49,2017,65367
50,2017,67947
51,2017,68266
52,2017,68353
53,2017,68215
54,2017,62984
55,2017,60368
56,2017,58228
57,2017,57689
58,2017,57304
59,2017,57120
60,2017,57803
61,2017,57102
62,2017,56556
63,2017,55026
64,2017,55930
65,2017,55289
66,2017,54520
67,2017,56251
68,2017,58049
69,2017,59699
70,2017,59444
71,2017,59301
72,2017,57810
73,2017,55893
74,2017,51746
75,2017,46580
76,2017,40689
77,2017,38033
78,2017,37459
79,2017,35393
80,2017,32489
81,2017,30728
82,2017,27919
83,2017,26285
84,2017,24448
85,2017,23638
86,2017,22099
87,2017,20605
88,2017,17953
89,2017,16422
90,2017,14240
91,2017,12151
92,2017,10369
93,2017,8452
94,2017,6580
95,2017,4947
96,2017,4073
97,2017,3039
98,2017,1688
99,2017,1043
100,2017,745
101,2017,444
102,2017,253
103,2017,134
104,2017,62
105,2017,49
106,2017,24
107,2017,13
108,2017,3
109,2017,3
0,2018,56807
1,2018,57789
2,2018,60164
3,2018,58792
4,2018,59910
5,2018,59388
6,2018,60056
7,2018,59582
8,2018,61763
9,2018,60150
10,2018,59409
11,2018,58669
12,2018,58337
13,2018,56602
14,2018,56096
15,2018,55462
16,2018,54240
17,2018,51997
18,2018,52341
19,2018,51671
20,2018,51958
21,2018,52827
22,2018,55923
23,2018,60187
24,2018,65530
25,2018,68439
26,2018,71550
27,2018,73283
28,2018,75086
29,2018,72016
30,2018,71014
31,2018,68303
32,2018,67238
33,2018,65650
34,2018,63481
35,2018,62250
36,2018,62345
37,2018,61856
38,2018,63801
39,2018,61855
40,2018,60119
41,2018,60699
42,2018,61239
43,2018,63585
44,2018,66279
45,2018,65186
46,2018,66180
47,2018,65942
48,2018,64364
49,2018,62977
50,2018,65531
51,2018,68095
52,2018,68376
53,2018,68451
54,2018,68209
55,2018,63010
56,2018,60297
57,2018,58148
58,2018,57577
59,2018,57201
60,2018,56939
61,2018,57580
62,2018,56860
63,2018,56282
64,2018,54708
65,2018,55570
66,2018,54916
67,2018,54101
